year,month,day,hour,Longitude,Latitude
2022,6,1,19,-122.356823,47.627192
2022,6,19,19,-122.356823,47.627192
2022,6,11,17,-122.356823,47.627192
2022,6,16,3,-122.356823,47.627192
2022,6,7,19,-122.356823,47.627192
2022,6,16,15,-122.356823,47.627192
2022,6,23,22,-122.356823,47.627192
2022,6,9,16,-122.356823,47.627192
2022,6,24,17,-122.356823,47.627192
2022,6,10,9,-122.356823,47.627192
2022,6,18,6,-122.356823,47.627192
2022,6,11,9,-122.356823,47.627192
2022,6,19,18,-122.356823,47.627192
2022,6,23,4,-122.340392,47.607557
2022,6,9,0,-122.340392,47.607557
2022,6,28,17,-122.319007,47.64025
2022,6,11,13,-122.324681,47.610516
2022,6,12,14,-122.263664,47.681591
2022,6,14,8,-122.279246,47.664899
2022,6,14,13,-122.326884,47.612959
2022,6,17,13,-122.389341,47.578409
2022,6,15,1,-122.328958,47.662702
2022,6,8,1,-122.344583,47.659291
2022,6,23,5,-122.312484,47.624444
2022,6,29,10,-122.313204,47.658421
2022,6,3,12,-122.3395,47.617439
2022,6,27,16,-122.37075,47.568791
2022,6,17,18,-122.298342,47.661088
2022,6,19,18,-122.376381,47.675962
2022,6,4,0,-122.376381,47.675962
2022,6,3,11,-122.303973,47.663368
2022,6,30,15,-122.34166,47.662866
2022,6,28,12,-122.3359,47.731744
2022,6,21,21,-122.357962,47.630444
2022,6,9,8,-122.315998,47.5836
2022,6,23,20,-122.279794,47.518725
2022,6,22,20,-122.30033,47.545345
2022,6,15,12,-122.347925,47.615384
2022,6,22,0,-122.332257,47.605374
2022,6,20,10,-122.374178,47.668665
2022,6,3,15,-122.374178,47.668665
2022,6,28,16,-122.374178,47.668665
2022,6,12,10,-122.301727,47.711193
2022,6,23,16,-122.2662,47.498154
2022,6,13,11,-122.360627,47.624795
2022,6,29,15,-122.335857,47.620864
2022,6,7,4,-122.325143,47.539435
2022,6,5,5,-122.351396,47.538196
2022,6,3,20,-122.320909,47.622174
2022,6,29,13,-122.320909,47.622174
2022,6,16,13,-122.320909,47.622174
2022,6,22,12,-122.320909,47.622174
2022,6,18,16,-122.35131,47.691194
2022,6,3,15,-122.393231,47.684933
2022,6,25,2,-122.32078,47.614076
2022,6,25,2,-122.32078,47.614076
2022,6,4,1,-122.32078,47.614076
2022,6,10,22,-122.32078,47.614076
2022,6,4,2,-122.331451,47.623121
2022,6,25,18,-122.331451,47.623121
2022,6,4,9,-122.347076,47.704334
2022,6,17,10,-122.296687,47.601656
2022,6,11,5,-122.317223,47.719477
2022,6,24,6,-122.317223,47.719477
2022,6,21,6,-122.317223,47.719477
2022,6,29,6,-122.317223,47.719477
2022,6,16,9,-122.317223,47.719477
2022,6,17,2,-122.317223,47.719477
2022,6,20,15,-122.327894,47.615706
2022,6,8,7,-122.395305,47.580938
2022,6,26,20,-122.354147,47.618597
2022,6,25,4,-122.354147,47.618597
2022,6,26,0,-122.271025,47.518271
2022,6,28,7,-122.400893,47.657848
2022,6,12,14,-122.400893,47.657682
2022,6,12,19,-122.334202,47.602588
2022,6,24,12,-122.334202,47.602588
2022,6,13,18,-122.334202,47.602588
2022,6,26,4,-122.334202,47.577728
2022,6,19,2,-122.376123,47.663664
2022,6,6,23,-122.366172,47.671679
2022,6,19,14,-122.288767,47.549771
2022,6,17,14,-122.288767,47.549771
2022,6,5,9,-122.355415,47.701498
2022,6,10,12,-122.355415,47.623272
2022,6,3,22,-122.355415,47.623272
2022,6,16,21,-122.355415,47.623272
2022,6,20,11,-122.356941,47.63717
2022,6,25,17,-122.336996,47.608878
2022,6,23,17,-122.336996,47.608878
2022,6,26,4,-122.336996,47.608878
2022,6,15,16,-122.302232,47.59898
2022,6,10,13,-122.322005,47.623296
2022,6,17,11,-122.30062,47.668732
2022,6,13,3,-122.322725,47.608375
2022,6,2,22,-122.338264,47.608586
2022,6,11,13,-122.297106,47.655614
2022,6,27,13,-122.323402,47.614188
2022,6,23,8,-122.323359,47.711446
2022,6,4,0,-122.338984,47.612443
2022,6,30,4,-122.344658,47.613451
2022,6,10,8,-122.344658,47.613451
2022,6,12,14,-122.366,47.68766
2022,6,12,10,-122.314171,47.659807
2022,6,26,16,-122.402967,47.582264
2022,6,25,21,-122.325562,47.61774
2022,6,25,21,-122.325562,47.61774
2022,6,22,3,-122.272927,47.514278
2022,6,8,13,-122.346818,47.613555
2022,6,16,12,-122.32539,47.634866
2022,6,16,16,-122.367268,47.519181
2022,6,16,2,-122.337501,47.651985
2022,6,23,18,-122.301297,47.57835
2022,6,27,16,-122.301297,47.57835
2022,6,13,12,-122.332547,47.705022
2022,6,20,13,-122.364517,47.526482
2022,6,3,22,-122.332461,47.70684
2022,6,6,19,-122.332461,47.70684
2022,6,29,19,-122.338941,47.662126
2022,6,25,23,-122.375102,47.544252
2022,6,7,11,-122.324036,47.661339
2022,6,20,20,-122.365871,47.525512
2022,6,11,1,-122.318147,47.614496
2022,6,23,22,-122.360831,47.654938
2022,6,7,13,-122.298245,47.550925
2022,6,25,17,-122.402666,47.687663
2022,6,27,12,-122.402666,47.687663
2022,6,14,1,-122.356511,47.517361
2022,6,24,10,-122.351557,47.714502
2022,6,13,11,-122.331698,47.619877
2022,6,10,14,-122.331698,47.619877
2022,6,22,18,-122.331698,47.619877
2022,6,28,18,-122.331698,47.619877
2022,6,16,23,-122.331698,47.619877
2022,6,20,2,-122.331698,47.619877
2022,6,13,7,-122.331698,47.619877
2022,6,15,14,-122.331698,47.619877
2022,6,24,11,-122.331698,47.619877
2022,6,4,21,-122.311119,47.598327
2022,6,19,1,-122.341563,47.610448
2022,6,7,20,-122.296214,47.731974
2022,6,12,13,-122.301125,47.599288
2022,6,20,17,-122.301125,47.599288
2022,6,24,21,-122.306842,47.69228
2022,6,30,8,-122.312516,47.630904
2022,6,3,16,-122.359348,47.621082
2022,6,18,7,-122.359348,47.621082
2022,6,19,11,-122.389792,47.689067
2022,6,9,17,-122.31243,47.706699
2022,6,12,12,-122.343637,47.610321
2022,6,2,20,-122.318061,47.619928
2022,6,11,1,-122.303156,47.599276
2022,6,25,15,-122.303156,47.599276
2022,6,25,23,-122.345077,47.73231
2022,6,28,4,-122.345077,47.73231
2022,6,1,14,-122.314461,47.697633
2022,6,23,21,-122.314461,47.697633
2022,6,6,5,-122.387632,47.667515
2022,6,25,13,-122.335803,47.520679
2022,6,10,16,-122.335803,47.520679
2022,6,19,22,-122.335803,47.520679
2022,6,30,18,-122.30451,47.633957
2022,6,17,22,-122.378444,47.528328
2022,6,7,8,-122.33648,47.601611
2022,6,13,18,-122.298707,47.627407
2022,6,6,10,-122.325766,47.69922
2022,6,26,17,-122.295193,47.538368
2022,6,15,6,-122.295193,47.538368
2022,6,7,17,-122.295193,47.538368
2022,6,2,6,-122.295193,47.538368
2022,6,23,18,-122.295193,47.538368
2022,6,5,23,-122.295193,47.538368
2022,6,26,6,-122.295193,47.538368
2022,6,2,11,-122.295193,47.538368
2022,6,23,11,-122.295193,47.538368
2022,6,26,7,-122.295193,47.538368
2022,6,7,8,-122.33288,47.599768
2022,6,17,19,-122.32712,47.623133
2022,6,28,5,-122.327883,47.602272
2022,6,14,19,-122.327883,47.602272
2022,6,1,22,-122.327883,47.602272
2022,6,18,17,-122.293839,47.5727
2022,6,24,18,-122.283039,47.609381
2022,6,7,21,-122.361164,47.691352
2022,6,3,7,-122.355404,47.624578
2022,6,15,23,-122.355404,47.624578
2022,6,26,13,-122.355404,47.624578
2022,6,1,4,-122.355404,47.624578
2022,6,18,17,-122.355404,47.624578
2022,6,6,8,-122.355404,47.624578
2022,6,6,9,-122.293667,47.544306
2022,6,25,21,-122.31992,47.622228
2022,6,9,3,-122.326357,47.599981
2022,6,26,17,-122.326357,47.600032
2022,6,26,21,-122.332031,47.613533
2022,6,23,8,-122.306498,47.670703
2022,6,17,6,-122.336942,47.610496
2022,6,22,13,-122.280159,47.540665
2022,6,17,22,-122.334191,47.598135
2022,6,5,2,-122.328388,47.69044
2022,6,3,20,-122.312677,47.719916
2022,6,12,0,-122.334739,47.60641
2022,6,29,23,-122.303446,47.612935
2022,6,9,11,-122.397196,47.583055
2022,6,11,22,-122.340413,47.605911
2022,6,26,15,-122.340413,47.605911
2022,6,5,21,-122.340413,47.605911
2022,6,4,22,-122.340413,47.605911
2022,6,25,22,-122.319834,47.526456
2022,6,19,12,-122.304972,47.594492
2022,6,27,1,-122.304972,47.594492
2022,6,26,2,-122.304972,47.594492
2022,6,29,11,-122.324745,47.546624
2022,6,1,13,-122.362389,47.66146
2022,6,20,13,-122.294935,47.575875
2022,6,2,20,-122.294935,47.575875
2022,6,26,7,-122.373823,47.671629
2022,6,11,21,-122.331859,47.61761
2022,6,27,20,-122.285747,47.668812
2022,6,7,12,-122.280793,47.531537
2022,6,1,12,-122.30552,47.693931
2022,6,7,10,-122.30552,47.693931
2022,6,29,11,-122.30552,47.693931
2022,6,4,13,-122.326056,47.606982
2022,6,21,9,-122.326056,47.606982
2022,6,28,12,-122.326056,47.606982
2022,6,18,3,-122.326056,47.606982
2022,6,14,14,-122.326056,47.606982
2022,6,26,20,-122.326056,47.606982
2022,6,10,18,-122.326056,47.606982
2022,6,25,12,-122.300523,47.675774
2022,6,1,15,-122.264319,47.519928
2022,6,20,19,-122.358026,47.623281
2022,6,17,22,-122.380088,47.56207
2022,6,3,14,-122.380088,47.56207
2022,6,19,2,-122.312634,47.718096
2022,6,18,15,-122.323305,47.648954
2022,6,21,18,-122.333933,47.705221
2022,6,21,18,-122.333933,47.705221
2022,6,4,20,-122.323219,47.614052
2022,6,11,8,-122.323219,47.614052
2022,6,28,7,-122.344518,47.689836
2022,6,27,11,-122.387202,47.546034
2022,6,14,14,-122.319748,47.654877
2022,6,24,20,-122.335373,47.612136
2022,6,27,14,-122.335373,47.612136
2022,6,11,21,-122.335373,47.612136
2022,6,10,19,-122.330419,47.620138
2022,6,26,15,-122.330419,47.620138
2022,6,29,15,-122.376488,47.542862
2022,6,30,10,-122.318856,47.623122
2022,6,19,22,-122.318856,47.623122
2022,6,6,14,-122.341638,47.614011
2022,6,14,12,-122.341638,47.614011
2022,6,27,14,-122.32597,47.588226
2022,6,17,15,-122.290486,47.569608
2022,6,10,12,-122.290486,47.569608
2022,6,7,12,-122.290486,47.569608
2022,6,18,15,-122.410532,47.664838
2022,6,9,11,-122.363614,47.69968
2022,6,9,11,-122.322456,47.596499
2022,6,25,12,-122.370728,47.569241
2022,6,15,19,-122.323047,47.708593
2022,6,2,8,-122.323047,47.708593
2022,6,4,23,-122.323047,47.708593
2022,6,10,11,-122.323047,47.708593
2022,6,17,10,-122.323047,47.562019
2022,6,18,16,-122.323047,47.562019
2022,6,23,21,-122.333718,47.661387
2022,6,8,12,-122.354254,47.732543
2022,6,7,12,-122.2868,47.703279
2022,6,5,17,-122.328721,47.613546
2022,6,20,13,-122.333632,47.61191
2022,6,22,10,-122.324487,47.608624
2022,6,30,11,-122.241408,47.500991
2022,6,30,4,-122.293194,47.722899
2022,6,7,16,-122.293194,47.722899
2022,6,27,13,-122.293194,47.722899
2022,6,6,19,-122.293194,47.722899
2022,6,8,6,-122.293194,47.722899
2022,6,13,20,-122.38199,47.650395
2022,6,8,17,-122.325207,47.604377
2022,6,9,20,-122.325207,47.604377
2022,6,23,2,-122.325207,47.604377
2022,6,23,9,-122.325207,47.604377
2022,6,22,15,-122.325207,47.604377
2022,6,10,16,-122.325207,47.604377
2022,6,26,0,-122.319447,47.614085
2022,6,25,1,-122.319447,47.614085
2022,6,26,16,-122.325164,47.611301
2022,6,11,20,-122.342229,47.619719
2022,6,13,8,-122.363528,47.676001
2022,6,22,11,-122.337995,47.608292
2022,6,20,14,-122.337995,47.608292
2022,6,1,18,-122.337995,47.608292
2022,6,7,4,-122.337995,47.608292
2022,6,7,16,-122.337995,47.608292
2022,6,21,15,-122.337995,47.608292
2022,6,13,20,-122.337995,47.608292
2022,6,30,16,-122.337995,47.608292
2022,6,13,13,-122.264781,47.506964
2022,6,8,13,-122.317373,47.676554
2022,6,26,15,-122.331386,47.534156
2022,6,22,18,-122.347731,47.728255
2022,6,23,11,-122.275323,47.686658
2022,6,16,11,-122.322918,47.610267
2022,6,7,13,-122.322918,47.610267
2022,6,21,10,-122.302339,47.601667
2022,6,6,8,-122.302339,47.601667
2022,6,25,19,-122.344937,47.62973
2022,6,27,3,-122.344937,47.719572
2022,6,5,19,-122.344937,47.719572
2022,6,30,17,-122.344937,47.719572
2022,6,19,17,-122.344937,47.719572
2022,6,7,13,-122.335029,47.701742
2022,6,19,0,-122.335029,47.701742
2022,6,4,22,-122.335029,47.701742
2022,6,4,2,-122.335029,47.701742
2022,6,6,13,-122.335029,47.701742
2022,6,18,21,-122.335029,47.701742
2022,6,27,0,-122.303736,47.55521
2022,6,1,17,-122.346334,47.640453
2022,6,6,15,-122.346334,47.640453
2022,6,26,16,-122.31085,47.66171
2022,6,3,2,-122.316567,47.661747
2022,6,11,21,-122.316567,47.661747
2022,6,23,14,-122.294419,47.562687
2022,6,27,13,-122.319909,47.540905
2022,6,30,12,-122.373898,47.537383
2022,6,13,18,-122.290776,47.719821
2022,6,4,22,-122.339091,47.604488
2022,6,7,12,-122.30365,47.61842
2022,6,3,13,-122.30365,47.61842
2022,6,3,8,-122.30365,47.61842
2022,6,17,17,-122.314321,47.620218
2022,6,17,19,-122.32914,47.601986
2022,6,27,16,-122.32914,47.601986
2022,6,28,12,-122.32914,47.601986
2022,6,25,8,-122.32914,47.601986
2022,6,10,10,-122.32914,47.601986
2022,6,7,20,-122.282179,47.538884
2022,6,29,23,-122.282179,47.538884
2022,6,25,11,-122.282179,47.538884
2022,6,2,13,-122.329054,47.583977
2022,6,10,12,-122.329054,47.583818
2022,6,2,20,-122.355307,47.691545
2022,6,3,14,-122.345399,47.612716
2022,6,22,6,-122.345399,47.612716
2022,6,22,6,-122.345399,47.612716
2022,6,2,15,-122.345399,47.612716
2022,6,13,9,-122.345399,47.612716
2022,6,30,14,-122.345399,47.612716
2022,6,14,12,-122.330494,47.605126
2022,6,16,15,-122.31978,47.65989
2022,6,22,6,-122.336931,47.605452
2022,6,29,21,-122.368815,47.626933
2022,6,3,1,-122.312032,47.659781
2022,6,4,7,-122.291453,47.550963
2022,6,1,10,-122.385203,47.670913
2022,6,16,10,-122.332568,47.62595
2022,6,15,15,-122.338285,47.661386
2022,6,14,13,-122.286456,47.546065
2022,6,3,19,-122.263545,47.675722
2022,6,5,12,-122.305466,47.673537
2022,6,24,11,-122.358058,47.61917
2022,6,27,10,-122.269982,47.535016
2022,6,25,10,-122.269982,47.524715
2022,6,19,14,-122.333965,47.722012
2022,6,28,15,-122.328968,47.599197
2022,6,23,13,-122.328968,47.599197
2022,6,26,17,-122.328968,47.599197
2022,6,21,4,-122.339596,47.712305
2022,6,20,6,-122.339596,47.712305
2022,6,19,18,-122.339596,47.712305
2022,6,11,15,-122.282813,47.53154
2022,6,27,19,-122.288487,47.551972
2022,6,29,19,-122.340864,47.611207
2022,6,3,19,-122.362969,47.553321
2022,6,30,12,-122.362969,47.553321
2022,6,10,6,-122.362969,47.553321
2022,6,9,13,-122.362969,47.553321
2022,6,16,11,-122.362969,47.553321
2022,6,4,5,-122.362969,47.553321
2022,6,11,7,-122.362969,47.553321
2022,6,3,19,-122.362969,47.553321
2022,6,8,11,-122.362969,47.553321
2022,6,26,13,-122.342304,47.62972
2022,6,16,22,-122.259988,47.668664
2022,6,27,19,-122.322445,47.5991
2022,6,30,5,-122.322445,47.599186
2022,6,1,9,-122.322445,47.599186
2022,6,18,15,-122.322445,47.599186
2022,6,12,19,-122.296106,47.611672
2022,6,29,8,-122.328119,47.534845
2022,6,16,16,-122.344464,47.681102
2022,6,16,16,-122.3025,47.620207
2022,6,9,19,-122.3025,47.620207
2022,6,19,9,-122.318888,47.62109
2022,6,6,21,-122.402601,47.582432
2022,6,30,13,-122.371265,47.540082
2022,6,6,8,-122.288186,47.564095
2022,6,4,20,-122.288186,47.564095
2022,6,18,14,-122.288186,47.564095
2022,6,9,5,-122.288186,47.564095
2022,6,25,18,-122.335061,47.65581
2022,6,19,18,-122.377745,47.586818
2022,6,25,17,-122.408189,47.642639
2022,6,24,18,-122.320156,47.587138
2022,6,14,12,-122.310248,47.606283
2022,6,8,15,-122.310248,47.606283
2022,6,5,18,-122.362034,47.57142
2022,6,27,16,-122.401204,47.63668
2022,6,13,11,-122.327227,47.677566
2022,6,23,5,-122.327227,47.677566
2022,6,1,16,-122.374102,47.696366
2022,6,15,8,-122.312322,47.579411
2022,6,14,12,-122.338618,47.719571
2022,6,29,9,-122.338618,47.719571
2022,6,11,2,-122.31647,47.608058
2022,6,12,0,-122.31647,47.608058
2022,6,27,16,-122.306519,47.675798
2022,6,29,12,-122.327861,47.620827
2022,6,15,15,-122.374736,47.516644
2022,6,18,19,-122.275989,47.546027
2022,6,25,12,-122.261127,47.682125
2022,6,17,17,-122.271798,47.531573
2022,6,27,8,-122.376219,47.665705
2022,6,27,4,-122.334255,47.618517
2022,6,15,4,-122.324347,47.598351
2022,6,13,21,-122.334212,47.560173
2022,6,25,0,-122.314396,47.65706
2022,6,14,18,-122.278192,47.558201
2022,6,7,13,-122.299491,47.655827
2022,6,4,19,-122.357037,47.63717
2022,6,10,10,-122.283694,47.519736
2022,6,7,16,-122.341197,47.612578
2022,6,30,19,-122.341197,47.612578
2022,6,2,20,-122.341197,47.612578
2022,6,27,7,-122.341197,47.612578
2022,6,5,18,-122.341197,47.612578
2022,6,4,11,-122.341197,47.612578
2022,6,17,10,-122.320618,47.711051
2022,6,30,11,-122.320618,47.711051
2022,6,19,9,-122.320618,47.711051
2022,6,19,8,-122.331246,47.616309
2022,6,10,20,-122.378884,47.669446
2022,6,13,0,-122.378884,47.669446
2022,6,6,1,-122.378884,47.668758
2022,6,17,17,-122.394509,47.668648
2022,6,16,11,-122.331966,47.601719
2022,6,21,15,-122.363216,47.627575
2022,6,2,13,-122.307916,47.650694
2022,6,21,23,-122.307916,47.650694
2022,6,11,16,-122.307916,47.650694
2022,6,14,6,-122.307916,47.650694
2022,6,23,7,-122.324261,47.596673
2022,6,14,7,-122.386761,47.575258
2022,6,18,2,-122.386761,47.575258
2022,6,23,8,-122.349751,47.648474
2022,6,2,16,-122.355468,47.707076
2022,6,15,10,-122.303639,47.618428
2022,6,9,15,-122.344754,47.649847
2022,6,2,2,-122.344754,47.649847
2022,6,30,7,-122.344754,47.649847
2022,6,8,2,-122.344754,47.649847
2022,6,12,7,-122.344754,47.649872
2022,6,15,13,-122.298642,47.600092
2022,6,13,14,-122.298599,47.658502
2022,6,15,0,-122.371684,47.566117
2022,6,4,17,-122.33548,47.703223
2022,6,13,7,-122.387266,47.539923
2022,6,6,11,-122.335437,47.607174
2022,6,12,11,-122.398614,47.639557
2022,6,11,15,-122.280051,47.701379
2022,6,27,11,-122.270143,47.506033
2022,6,12,17,-122.36385,47.643118
2022,6,1,11,-122.306981,47.559043
2022,6,11,11,-122.312698,47.620503
2022,6,12,13,-122.312698,47.620503
2022,6,3,11,-122.30279,47.605147
2022,6,3,19,-122.355382,47.627215
2022,6,11,15,-122.286273,47.549748
2022,6,7,12,-122.286273,47.549748
2022,6,3,1,-122.286273,47.549748
2022,6,13,13,-122.272808,47.542476
2022,6,2,12,-122.351696,47.531513
2022,6,23,6,-122.351696,47.531504
2022,6,9,12,-122.275011,47.542466
2022,6,21,12,-122.275011,47.542466
2022,6,8,17,-122.275011,47.542466
2022,6,2,0,-122.348859,47.619744
2022,6,15,9,-122.348859,47.619744
2022,6,11,18,-122.348859,47.619744
2022,6,29,10,-122.274796,47.536942
2022,6,15,16,-122.338016,47.609993
2022,6,15,22,-122.354404,47.669252
2022,6,10,11,-122.34369,47.541713
2022,6,30,1,-122.28191,47.536124
2022,6,4,18,-122.31316,47.660115
2022,6,29,16,-122.276956,47.672992
2022,6,26,15,-122.335265,47.550091
2022,6,13,11,-122.335265,47.550091
2022,6,29,23,-122.386288,47.642925
2022,6,4,5,-122.318834,47.624524
2022,6,8,14,-122.330268,47.600877
2022,6,28,18,-122.330225,47.611543
2022,6,27,17,-122.293978,47.71746
2022,6,25,11,-122.387728,47.636269
2022,6,28,18,-122.36558,47.553736
2022,6,9,16,-122.34081,47.698033
2022,6,21,13,-122.413981,47.578165
2022,6,4,6,-122.27255,47.665084
2022,6,13,7,-122.33505,47.698678
2022,6,1,15,-122.33505,47.698678
2022,6,15,11,-122.33505,47.698678
2022,6,3,3,-122.352792,47.624573
2022,6,25,0,-122.296009,47.61001
2022,6,11,3,-122.344324,47.61208
2022,6,8,13,-122.324465,47.683556
2022,6,10,19,-122.319511,47.597509
2022,6,10,6,-122.319511,47.597509
2022,6,1,23,-122.319511,47.597509
2022,6,28,13,-122.319511,47.597509
2022,6,1,12,-122.307271,47.619665
2022,6,26,17,-122.322896,47.694044
2022,6,4,11,-122.282372,47.536132
2022,6,7,9,-122.325056,47.59902
2022,6,2,16,-122.293763,47.71927
2022,6,7,8,-122.33073,47.61545
2022,6,27,12,-122.346355,47.613497
2022,6,22,15,-122.346355,47.613497
2022,6,30,10,-122.310151,47.616443
2022,6,27,17,-122.310151,47.61559
2022,6,12,17,-122.310151,47.61559
2022,6,27,8,-122.310151,47.61559
2022,6,24,10,-122.383999,47.692095
2022,6,27,13,-122.337672,47.664293
2022,6,19,11,-122.353974,47.66288
2022,6,14,20,-122.353974,47.66288
2022,6,23,4,-122.353974,47.66288
2022,6,6,21,-122.353974,47.66288
2022,6,19,18,-122.297954,47.71757
2022,6,30,13,-122.302865,47.585496
2022,6,30,21,-122.302865,47.585496
2022,6,18,20,-122.344743,47.650828
2022,6,25,17,-122.268144,47.559427
2022,6,25,23,-122.319167,47.614087
2022,6,9,23,-122.376713,47.631625
2022,6,24,15,-122.383193,47.644832
2022,6,21,19,-122.25815,47.504365
2022,6,3,3,-122.326367,47.597515
2022,6,10,2,-122.326367,47.597515
2022,6,18,14,-122.282834,47.565729
2022,6,23,15,-122.314084,47.595817
2022,6,8,15,-122.336909,47.727185
2022,6,15,23,-122.414228,47.645627
2022,6,3,18,-122.275763,47.690593
2022,6,12,5,-122.333266,47.585838
2022,6,10,21,-122.333266,47.585838
2022,6,27,9,-122.3447,47.705383
2022,6,11,5,-122.313407,47.598331
2022,6,4,14,-122.354479,47.651411
2022,6,4,16,-122.2714,47.527718
2022,6,23,17,-122.30265,47.615369
2022,6,23,0,-122.365913,47.517363
2022,6,8,9,-122.350922,47.649766
2022,6,4,11,-122.356596,47.631302
2022,6,6,20,-122.304767,47.618603
2022,6,27,7,-122.367267,47.69065
2022,6,27,9,-122.367267,47.69065
2022,6,11,9,-122.284951,47.563686
2022,6,21,14,-122.320349,47.611341
2022,6,13,21,-122.316878,47.616754
2022,6,21,2,-122.311881,47.668549
2022,6,20,10,-122.342282,47.632999
2022,6,10,4,-122.306078,47.72873
2022,6,26,11,-122.38416,47.560296
2022,6,12,17,-122.360024,47.553493
2022,6,25,13,-122.376412,47.546026
2022,6,5,10,-122.32454,47.608682
2022,6,16,5,-122.32454,47.608682
2022,6,2,21,-122.32454,47.608682
2022,6,25,18,-122.408382,47.645222
2022,6,24,14,-122.351556,47.714441
2022,6,19,0,-122.340842,47.609848
2022,6,19,1,-122.340842,47.609848
2022,6,20,11,-122.340842,47.609848
2022,6,24,11,-122.315309,47.615275
2022,6,14,8,-122.331697,47.619736
2022,6,13,3,-122.331697,47.619736
2022,6,25,11,-122.332417,47.605549
2022,6,6,13,-122.332417,47.605549
2022,6,3,12,-122.332417,47.605549
2022,6,9,11,-122.332417,47.605549
2022,6,11,17,-122.32094,47.624436
2022,6,30,14,-122.288884,47.542166
2022,6,1,12,-122.357864,47.70365
2022,6,7,7,-122.320854,47.61874
2022,6,11,19,-122.320854,47.61874
2022,6,19,11,-122.352104,47.562613
2022,6,5,12,-122.28465,47.57708
2022,6,24,13,-122.322337,47.604591
2022,6,30,23,-122.317383,47.677283
2022,6,24,7,-122.316577,47.594282
2022,6,28,10,-122.28609,47.549746
2022,6,6,8,-122.291001,47.571408
2022,6,15,11,-122.291001,47.571408
2022,6,24,8,-122.291001,47.571408
2022,6,30,6,-122.291001,47.571408
2022,6,2,9,-122.291001,47.571408
2022,6,6,20,-122.291001,47.571408
2022,6,11,21,-122.369126,47.627159
2022,6,20,15,-122.31806,47.609232
2022,6,18,10,-122.385471,47.56061
2022,6,11,9,-122.334405,47.526235
2022,6,17,12,-122.323562,47.608025
2022,6,22,13,-122.323562,47.608025
2022,6,27,5,-122.329279,47.606439
2022,6,19,3,-122.360486,47.523821
2022,6,21,16,-122.319285,47.599184
2022,6,26,15,-122.319285,47.599184
2022,6,15,17,-122.319285,47.599184
2022,6,4,20,-122.330676,47.522646
2022,6,26,20,-122.346301,47.609994
2022,6,6,19,-122.347021,47.614848
2022,6,29,18,-122.347021,47.700531
2022,6,25,17,-122.290238,47.672547
2022,6,17,15,-122.300909,47.664451
2022,6,17,10,-122.300909,47.664451
2022,6,2,17,-122.300909,47.664451
2022,6,4,16,-122.379034,47.671633
2022,6,11,22,-122.347741,47.61084
2022,6,7,18,-122.290958,47.728443
2022,6,10,12,-122.364086,47.535522
2022,6,13,11,-122.307303,47.623311
2022,6,7,0,-122.333556,47.61015
2022,6,14,17,-122.333556,47.61015
2022,6,6,15,-122.333556,47.61015
2022,6,25,11,-122.344184,47.615516
2022,6,29,6,-122.359809,47.632321
2022,6,22,10,-122.359809,47.632321
2022,6,30,14,-122.322799,47.709995
2022,6,25,0,-122.322799,47.709995
2022,6,2,8,-122.338424,47.603781
2022,6,30,16,-122.338424,47.603781
2022,6,4,23,-122.317845,47.616425
2022,6,20,10,-122.317802,47.657514
2022,6,13,19,-122.387459,47.657811
2022,6,12,14,-122.310011,47.623682
2022,6,3,10,-122.330547,47.605184
2022,6,4,16,-122.330547,47.605184
2022,6,10,17,-122.373951,47.564991
2022,6,29,22,-122.317125,47.704916
2022,6,10,1,-122.327667,47.599195
2022,6,15,18,-122.327667,47.599195
2022,6,22,12,-122.327667,47.599195
2022,6,7,0,-122.327667,47.599195
2022,6,6,1,-122.327667,47.599195
2022,6,5,11,-122.327667,47.599195
2022,6,7,20,-122.327667,47.599195
2022,6,29,1,-122.327667,47.599195
2022,6,12,20,-122.327667,47.599195
2022,6,3,20,-122.327667,47.599195
2022,6,7,21,-122.328387,47.547452
2022,6,18,1,-122.364548,47.521023
2022,6,18,2,-122.312719,47.619967
2022,6,7,1,-122.312719,47.619967
2022,6,18,2,-122.312719,47.619967
2022,6,6,11,-122.312719,47.619967
2022,6,9,10,-122.329021,47.598477
2022,6,17,18,-122.324067,47.72959
2022,6,26,1,-122.409349,47.578895
2022,6,17,2,-122.365816,47.533703
2022,6,30,15,-122.365816,47.533703
2022,6,19,12,-122.314664,47.577694
2022,6,24,9,-122.393552,47.520776
2022,6,9,10,-122.34168,47.531881
2022,6,6,23,-122.336683,47.610214
2022,6,5,10,-122.336683,47.610214
2022,6,27,17,-122.336683,47.610214
2022,6,19,13,-122.336683,47.610214
2022,6,24,9,-122.336683,47.610214
2022,6,29,21,-122.336683,47.610214
2022,6,13,9,-122.336683,47.610214
2022,6,10,0,-122.336683,47.610214
2022,6,6,18,-122.316104,47.547974
2022,6,20,7,-122.311913,47.706231
2022,6,16,16,-122.395712,47.68174
2022,6,5,4,-122.313353,47.578633
2022,6,30,7,-122.380001,47.683207
2022,6,20,0,-122.360185,47.559058
2022,6,20,11,-122.292731,47.542648
2022,6,16,10,-122.292731,47.542648
2022,6,3,17,-122.302596,47.58821
2022,6,25,19,-122.318178,47.616422
2022,6,10,13,-122.318178,47.616422
2022,6,25,13,-122.318178,47.616422
2022,6,2,16,-122.318178,47.616422
2022,6,30,11,-122.343668,47.617394
